10461,6300400,單  19號以下,odd;<NUMBER:19
10472,6300400,單  21號至 299號,odd;~NUMBER:21:299
10461,6300400,雙 108號以下,even;<NUMBER:108
10471,6300400,雙 110號至 242號,even;~NUMBER:110:242
10473,6300400,雙 244號至 408號,even;~NUMBER:244:408
10473,6300400,　 410巷連  22號以下,=LANE:410;<NUMBER:22
10474,6300400,　 410巷  23弄全,=LANE:410;=ALLEY:23
10473,6300400,　 410巷連  24號以上,=LANE:410;>NUMBER:24
10474,6300400,雙 412號至 588號,even;~NUMBER:412:588
10541,6300100,單 301號以上,odd;>NUMBER:301
10541,6300100,雙 590號以上,even;>NUMBER:590
