36053,1000501,單 129號以下,odd;<NUMBER:129
36044,1000501,單 131號至 189號,odd;~NUMBER:131:189
36054,1000501,單 191號至 259號,odd;~NUMBER:191:259
36044,1000501,雙 226號以下,even;<NUMBER:226
36054,1000501,雙 228號至 296號,even;~NUMBER:228:296
36041,1000501,雙 298號至 332號,even;~NUMBER:298:332
