40756,6600600,單   3號至  31號,odd;~NUMBER:3:31
40756,6600600,雙  96號以下,even;<NUMBER:96
40873,6600700,單 159號至 221號,odd;~NUMBER:159:221
40873,6600700,雙 162號至 206號,even;~NUMBER:162:206
