30051,1001802,單  73號以下,odd;<NUMBER:73
30049,1001802,單  75號至  89號,odd;~NUMBER:75:89
30048,1001802,單  91號以上,odd;>NUMBER:91
30051,1001802,雙  58號以下,even;<NUMBER:58
30049,1001802,雙  60號至  76號,even;~NUMBER:60:76
30048,1001802,雙  78號以上,even;>NUMBER:78
