11157,6301100,單 103號以下,odd;<NUMBER:103
11157,6301100,雙  78號以下,even;<NUMBER:78
11283,6301200,單 105號以上,odd;>NUMBER:105
11283,6301200,雙  80號以上,even;>NUMBER:80
