83082,6401200,單 185號以下,odd;<NUMBER:185
83092,6401200,單 187號至 485號,odd;~NUMBER:187:485
83091,6401200,單 487號至 581號,odd;~NUMBER:487:581
83089,6401200,單 583號以上,odd;>NUMBER:583
83071,6401200,雙 250號以下,even;<NUMBER:250
83083,6401200,雙 252號至 360號,even;~NUMBER:252:360
83084,6401200,雙 362號至 476號,even;~NUMBER:362:476
83085,6401200,雙 478號以上,even;>NUMBER:478
