63866,1000913,單  75號以下,odd;<NUMBER:75
63865,1000913,單  77號以上,odd;>NUMBER:77
63866,1000913,雙  98號以下,even;<NUMBER:98
63865,1000913,雙 100號以上,even;>NUMBER:100
