91349,1001305,單 243號以下,odd;<NUMBER:243
91349,1001305,單 591號至 773號,odd;~NUMBER:591:773
91344,1001305,單 775號以上,odd;>NUMBER:775
91349,1001305,雙 330號以下,even;<NUMBER:330
91349,1001305,　 690巷  26之   1號,=LANE:690;=NUMBER:26之1
91344,1001305,雙 702號以上,even;>NUMBER:702
