80789,6400500,連  99號以下,<NUMBER:99
80786,6400500,單 101號至 691號,odd;~NUMBER:101:691
80783,6400500,單 693號以上,odd;>NUMBER:693
80786,6400500,雙 100號至 628號,even;~NUMBER:100:628
80783,6400500,雙 630號以上,even;>NUMBER:630
