10453,6300400,單  17之   3號以下,odd;<NUMBER:17之3
10460,6300400,單  17之   4號至  23號,odd;~NUMBER:17之4:23
10461,6300400,單  25號以上,odd;>NUMBER:25
10453,6300400,雙  14號以下,even;<NUMBER:14
10460,6300400,雙  16號至  30號,even;~NUMBER:16:30
10461,6300400,雙  32號以上,even;>NUMBER:32
