54253,1000803,單  81號以下,odd;<NUMBER:81
54252,1000803,單  83號以上,odd;>NUMBER:83
54253,1000803,雙  78號以下,even;<NUMBER:78
54252,1000803,雙  80號以上,even;>NUMBER:80
