10356,6300600,單  37號以下,odd;<NUMBER:37
10359,6300600,單  39號至  89號,odd;~NUMBER:39:89
10358,6300600,單  91號以上,odd;>NUMBER:91
10356,6300600,雙  68號以下,even;<NUMBER:68
10358,6300600,雙  70號以上,even;>NUMBER:70
