25169,6501000,單  17號以下,odd;<NUMBER:17
25164,6501000,單  19號以上,odd;>NUMBER:19
25169,6501000,雙  24號以下,even;<NUMBER:24
25164,6501000,雙  26號以上,even;>NUMBER:26
