80467,6400200,單 363號以下,odd;<NUMBER:363
81355,6400300,單 485號至 777號,odd;~NUMBER:485:777
81357,6400300,雙 246號以下,even;<NUMBER:246
81358,6400300,雙 250號以上,even;>NUMBER:250
