41161,6602700,單  87號以下,odd;<NUMBER:87
41142,6602700,單  89號以上,odd;>NUMBER:89
41161,6602700,雙 128號以下,even;<NUMBER:128
41142,6602700,雙 130號以上,even;>NUMBER:130
