97366,1001505,單 271號以下,odd;<NUMBER:271
97367,1001505,單 273號以上,odd;>NUMBER:273
97366,1001505,雙  90號以下,even;<NUMBER:90
97367,1001505,雙  92號以上,even;>NUMBER:92
