11163,6301100,單 451號以下,odd;<NUMBER:451
11160,6301100,單 453號至 599號,odd;~NUMBER:453:599
11159,6301100,單 601號以上,odd;>NUMBER:601
11163,6301100,雙 440號以下,even;<NUMBER:440
11159,6301100,雙 442號以上,even;>NUMBER:442
