10844,6300700,單 121號以下,odd;<NUMBER:121
10843,6300700,單 123號以上,odd;>NUMBER:123
10844,6300700,雙 118號以下,even;<NUMBER:118
10843,6300700,雙 120號以上,even;>NUMBER:120
