73241,6700300,單  43號以下,odd;<NUMBER:43
73242,6700300,單  45號以上,odd;>NUMBER:45
73241,6700300,雙  50之   3號以下,even;<NUMBER:50之3
73242,6700300,雙  52號以上,even;>NUMBER:52
73742,6700200,單  69號以下,odd;<NUMBER:69
73741,6700200,單  71號至 193號,odd;~NUMBER:71:193
73742,6700200,雙  58之   1號以下,even;<NUMBER:58之1
73741,6700200,雙  60號至 198號,even;~NUMBER:60:198
