10347,6300600,單  47號以下,odd;<NUMBER:47
10348,6300600,單  49號以上,odd;>NUMBER:49
10347,6300600,雙  90號以下,even;<NUMBER:90
10348,6300600,雙  92號以上,even;>NUMBER:92
