60096,1002002,單 233號以下,odd;<NUMBER:233
60095,1002002,單 235號以上,odd;>NUMBER:235
60096,1002002,雙 248號以下,even;<NUMBER:248
60095,1002002,雙 250號以上,even;>NUMBER:250
