81357,6400300,單 119號以下,odd;<NUMBER:119
81358,6400300,單 121號至 249號,odd;~NUMBER:121:249
81366,6400300,單 251號以上,odd;>NUMBER:251
81357,6400300,雙 144號以下,even;<NUMBER:144
81358,6400300,雙 146號至 302號,even;~NUMBER:146:302
81366,6400300,雙 304號以上,even;>NUMBER:304
