24244,6500500,單  91號以下,odd;<NUMBER:91
24242,6500500,單  93號以上,odd;>NUMBER:93
24244,6500500,雙 108號以下,even;<NUMBER:108
24242,6500500,雙 110號以上,even;>NUMBER:110
