70843,6703600,單 283號以下,odd;<NUMBER:283
70841,6703600,單 285號以上,odd;>NUMBER:285
70843,6703600,雙 284號以下,even;<NUMBER:284
70841,6703600,雙 286號以上,even;>NUMBER:286
