40344,6600400,單  81號以下,odd;<NUMBER:81
40355,6600400,單 123號以上,odd;>NUMBER:123
40344,6600400,雙  62號以下,even;<NUMBER:62
40355,6600400,雙  88號以上,even;>NUMBER:88
