97042,1001501,單 281號以下,odd;<NUMBER:281
97046,1001501,單 283號以上,odd;>NUMBER:283
97042,1001501,雙 362號以下,even;<NUMBER:362
97046,1001501,雙 366號以上,even;>NUMBER:366
