91350,1001305,單  51號以下,odd;<NUMBER:51
91345,1001305,單  53號以上,odd;>NUMBER:53
91350,1001305,雙  56號以下,even;<NUMBER:56
91345,1001305,雙  58號以上,even;>NUMBER:58
