70264,6703300,單 199號以下,odd;<NUMBER:199
70261,6703300,單 201號至 301號,odd;~NUMBER:201:301
70259,6703300,單 303號以上,odd;>NUMBER:303
70264,6703300,雙 250號以下,even;<NUMBER:250
70261,6703300,雙 252號至 402號,even;~NUMBER:252:402
