50448,1000707,單 323號以下,odd;<NUMBER:323
50444,1000707,單 325號至 493號,odd;~NUMBER:325:493
50442,1000707,單 497號以上,odd;>NUMBER:497
50448,1000707,雙 336號以下,even;<NUMBER:336
50444,1000707,雙 338號至 490號,even;~NUMBER:338:490
50442,1000707,雙 492號以上,even;>NUMBER:492
