93245,1001317,單 183號以下,odd;<NUMBER:183
93246,1001317,單 223號以上,odd;>NUMBER:223
93245,1001317,雙 294號以下,even;<NUMBER:294
93246,1001317,雙 308號以上,even;>NUMBER:308
