91342,1001305,單 227號以下,odd;<NUMBER:227
91349,1001305,單 229號至 459號,odd;~NUMBER:229:459
91341,1001305,單 461號以上,odd;>NUMBER:461
91342,1001305,雙 330號以下,even;<NUMBER:330
91349,1001305,雙 332號至 506號,even;~NUMBER:332:506
91341,1001305,雙 508號以上,even;>NUMBER:508
