91345,1001305,單 199號以下,odd;<NUMBER:199
91350,1001305,單 201號以上,odd;>NUMBER:201
91345,1001305,雙 190號以下,even;<NUMBER:190
91350,1001305,雙 192號以上,even;>NUMBER:192
