23656,6501300,單  35號以下,odd;<NUMBER:35
23653,6501300,單  37號至 405號,odd;~NUMBER:37:405
23654,6501300,單 407號以上,odd;>NUMBER:407
23656,6501300,雙  38號以下,even;<NUMBER:38
23653,6501300,雙  40號至 320號,even;~NUMBER:40:320
23654,6501300,雙 322號以上,even;>NUMBER:322
