82045,6401900,單 181號以下,odd;<NUMBER:181
82044,6401900,單 183號以上,odd;>NUMBER:183
82045,6401900,雙 156號以下,even;<NUMBER:156
82044,6401900,雙 200號以上,even;>NUMBER:200
