50347,1000708,單 207號以下,odd;<NUMBER:207
50344,1000708,單 209號至 427號,odd;~NUMBER:209:427
50343,1000708,單 429號以上,odd;>NUMBER:429
50347,1000708,雙 224號以下,even;<NUMBER:224
50344,1000708,雙 226號至 398號,even;~NUMBER:226:398
50343,1000708,雙 400號以上,even;>NUMBER:400
