10459,6300400,單  49號以下,odd;<NUMBER:49
10469,6300400,單  51號至 119號,odd;~NUMBER:51:119
10470,6300400,單 121號以上,odd;>NUMBER:121
10459,6300400,雙  46號以下,even;<NUMBER:46
10469,6300400,雙  48號至 128號,even;~NUMBER:48:128
10470,6300400,雙 130號以上,even;>NUMBER:130
