10074,6300500,連  55號以下,<NUMBER:55
10075,6300500,單  57號至  95號,odd;~NUMBER:57:95
10076,6300500,單  97號至 109號,odd;~NUMBER:97:109
10070,6300500,單 111號至 145號,odd;~NUMBER:111:145
10079,6300500,單 147號至 149號,odd;~NUMBER:147:149
10073,6300500,單 151號至 207號,odd;~NUMBER:151:207
10072,6300500,單 209號以上,odd;>NUMBER:209
10075,6300500,雙  56號至  76之   1號,even;~NUMBER:56:76之1
10076,6300500,雙  78號至 156號,even;~NUMBER:78:156
10070,6300500,雙 158號至 198號,even;~NUMBER:158:198
10073,6300500,雙 200號以上,even;>NUMBER:200
