83347,6401800,單 371號以下,odd;<NUMBER:371
83349,6401800,單 373號至 409號,odd;~NUMBER:373:409
83341,6401800,單 419號至 495號,odd;~NUMBER:419:495
83347,6401800,雙 100號以下,even;<NUMBER:100
83349,6401800,雙 102號至 188號,even;~NUMBER:102:188
83341,6401800,雙 190號至 600巷,even;~LANE:190:600
