97366,1001505,單 283號以下,odd;<NUMBER:283
97367,1001505,單 285號以上,odd;>NUMBER:285
97366,1001505,雙 344號以下,even;<NUMBER:344
97367,1001505,雙 346號以上,even;>NUMBER:346
