23455,6500400,單  45號以下,odd;<NUMBER:45
23454,6500400,單  47號以上,odd;>NUMBER:47
23455,6500400,雙  38號以下,even;<NUMBER:38
23454,6500400,雙  40號以上,even;>NUMBER:40
