70449,6703400,單  95號以下,odd;<NUMBER:95
70444,6703400,單  97號以上,odd;>NUMBER:97
70449,6703400,雙   4號以下,even;<NUMBER:4
70444,6703400,雙   6號以上,even;>NUMBER:6
