60046,1002001,單  87號以下,odd;<NUMBER:87
60046,1002002,單  89號以上,odd;>NUMBER:89
60046,1002001,雙  88號以下,even;<NUMBER:88
60046,1002002,雙  90號至 428號,even;~NUMBER:90:428
60043,1002002,雙 430號以上,even;>NUMBER:430
