32055,6800200,單 239號以下,odd;<NUMBER:239
32070,6800200,單 303號至 587號,odd;~NUMBER:303:587
32055,6800200,雙 350號以下,even;<NUMBER:350
32070,6800200,雙 352號至 604號,even;~NUMBER:352:604
