72149,6700700,單 169號以下,odd;<NUMBER:169
72145,6700700,單 171號以上,odd;>NUMBER:171
72149,6700700,雙 170號以下,even;<NUMBER:170
72145,6700700,雙 172號以上,even;>NUMBER:172
