40141,6600200,單  75號以下,odd;<NUMBER:75
40154,6600200,單  77號以上,odd;>NUMBER:77
40141,6600200,雙 156號以下,even;<NUMBER:156
40154,6600200,雙 158號以上,even;>NUMBER:158
