70159,6703200,單 121號以下,odd;<NUMBER:121
70160,6703200,單 123號至 217號,odd;~NUMBER:123:217
70154,6703200,單 219號以上,odd;>NUMBER:219
70159,6703200,雙 114號以下,even;<NUMBER:114
70160,6703200,雙 116號至 196號,even;~NUMBER:116:196
70154,6703200,雙 198號以上,even;>NUMBER:198
