60055,1002002,單 315號以下,odd;<NUMBER:315
60045,1002002,單 317號以上,odd;>NUMBER:317
60055,1002002,雙 168號以下,even;<NUMBER:168
60054,1002002,雙 170號至 404號,even;~NUMBER:170:404
60045,1002002,雙 406號以上,even;>NUMBER:406
