30093,1001803,單  29號以下,odd;<NUMBER:29
30092,1001803,單  31號以上,odd;>NUMBER:31
30093,1001803,雙  38號以下,even;<NUMBER:38
30092,1001803,雙  40號以上,even;>NUMBER:40
