95054,1001401,單 271號以下,odd;<NUMBER:271
95045,1001401,單 303號以上,odd;>NUMBER:303
95054,1001401,雙   4號至 268號,even;~NUMBER:4:268
95045,1001401,雙 310號以上,even;>NUMBER:310
