41279,6602800,單 151號以下,odd;<NUMBER:151
41281,6602800,單 153號以上,odd;>NUMBER:153
41279,6602800,雙 132號以下,even;<NUMBER:132
41281,6602800,雙 134號以上,even;>NUMBER:134
