71149,6702800,單  19號以下,odd;<NUMBER:19
71148,6702800,單  21號以上,odd;>NUMBER:21
71149,6702800,雙  20號以下,even;<NUMBER:20
71148,6702800,雙  22號以上,even;>NUMBER:22
