10849,6300700,單  33號以下,odd;<NUMBER:33
10851,6300700,單  35號以上,odd;>NUMBER:35
10849,6300700,雙  58號以下,even;<NUMBER:58
10851,6300700,雙  60號以上,even;>NUMBER:60
