40465,6600500,單  23號以下,=SECTION:1;odd;<NUMBER:23
40449,6600500,單  25號以上,=SECTION:1;odd;>NUMBER:25
40465,6600500,雙  52號以下,=SECTION:1;even;<NUMBER:52
40449,6600500,雙  54號以上,=SECTION:1;even;>NUMBER:54
40666,6600800,單 169號以下,=SECTION:2;odd;<NUMBER:169
40668,6600800,單 171號至 263號,=SECTION:2;odd;~NUMBER:171:263
40666,6600800,雙 174號以下,=SECTION:2;even;<NUMBER:174
40668,6600800,雙 176號至 266號,=SECTION:2;even;~NUMBER:176:266
