23573,6500300,單  63號以下,odd;<NUMBER:63
23576,6500300,單  65號以上,odd;>NUMBER:65
23572,6500300,雙  52號以下,even;<NUMBER:52
23576,6500300,雙  54號至 118號,even;~NUMBER:54:118
23574,6500300,雙 120號以上,even;>NUMBER:120
