10449,6300400,單  51號以下,odd;<NUMBER:51
10452,6300400,單  53號以上,odd;>NUMBER:53
10449,6300400,雙  80號以下,even;<NUMBER:80
10452,6300400,雙  82號以上,even;>NUMBER:82
