11167,6301100,單  39號以下,odd;<NUMBER:39
11170,6301100,單  45號至 199號,odd;~NUMBER:45:199
11167,6301100,雙  38號以下,even;<NUMBER:38
11170,6301100,雙  40號至 210號,even;~NUMBER:40:210
