40855,6600700,單 409號以下,odd;<NUMBER:409
40876,6600700,單 413號以上,odd;>NUMBER:413
40855,6600700,雙 416號以下,even;<NUMBER:416
40876,6600700,雙 420號以上,even;>NUMBER:420
