26561,1000202,單 593號以下,odd;<NUMBER:593
26566,1000202,單 595號以上,odd;>NUMBER:595
26561,1000202,雙 494號以下,even;<NUMBER:494
26566,1000202,雙 496號以上,even;>NUMBER:496
