70063,6703700,單  21號以下,odd;<NUMBER:21
70057,6703700,單  23號以上,odd;>NUMBER:23
70060,6703700,雙 110號以下,even;<NUMBER:110
70058,6703700,雙 112號以上,even;>NUMBER:112
