60063,1002001,單 571號以下,odd;<NUMBER:571
60065,1002001,單 573號以上,odd;>NUMBER:573
60062,1002001,雙  48號以下,even;<NUMBER:48
60063,1002001,雙  50號至  90號,even;~NUMBER:50:90
60064,1002001,雙  92號至 272號,even;~NUMBER:92:272
60065,1002001,雙 310號以上,even;>NUMBER:310
