32456,6801000,單 131號以下,odd;<NUMBER:131
32458,6801000,單 133號以上,odd;>NUMBER:133
32456,6801000,雙 130號以下,even;<NUMBER:130
32458,6801000,雙 132號以上,even;>NUMBER:132
