33042,6800100,單 127號以下,odd;<NUMBER:127
33054,6800100,單 129號至 301號,odd;~NUMBER:129:301
33059,6800100,單 303號至 615號,odd;~NUMBER:303:615
33055,6800100,單 617號以上,odd;>NUMBER:617
33042,6800100,雙 164號以下,even;<NUMBER:164
33059,6800100,雙 166號至 704號,even;~NUMBER:166:704
33055,6800100,雙 706號以上,even;>NUMBER:706
