30044,1001801,單  95號以下,odd;<NUMBER:95
30044,1001802,單  97號以上,odd;>NUMBER:97
30044,1001801,雙 102號以下,even;<NUMBER:102
30044,1001802,雙 104號以上,even;>NUMBER:104
