83248,6401300,連 153號以下,<NUMBER:153
83254,6401300,單 155號至 333號,odd;~NUMBER:155:333
83250,6401300,單 335號以上,odd;>NUMBER:335
83254,6401300,雙 154號至 206號,even;~NUMBER:154:206
83250,6401300,雙 208號以上,even;>NUMBER:208
